"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,RPE
"2012-09-23 22:07",Chin-Up,2,2,0,"2 reps",,2,
"2012-09-23 22:07",Chin-Up,2,3,0,"3 reps",,3,
"2012-09-23 22:07",Chin-Up,2,4,0,"1 reps",,1,
"2012-09-23 22:07",Chin-Up,2,5,0,"2 reps",,2,
"2012-09-23 22:07",Chin-Up,2,6,0,"3 reps",,3,
"2012-09-23 22:07",Chin-Up,2,7,0,"1 reps",,1,
"2012-09-23 22:07",Chin-Up,2,8,0,"2 reps",,2,
"2012-09-23 22:07",Chin-Up,2,9,0,"3 reps",,3,
"2012-09-23 22:07","Goblet Squat",3,1,0,"44 lbs x 5 reps",,5,"44 lbs"
"2012-09-23 22:07","Goblet Squat",3,2,0,"44 lbs x 5 reps",,5,"44 lbs"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-09-25 11:43","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-09-25 11:43","Overhead Press",2,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-09-25 11:43","Overhead Press",2,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-09-25 11:43","Overhead Press",2,3,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-09-25 11:43","Overhead Press",2,4,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-09-25 11:43","Overhead Press",2,5,1,"95 lbs x 5 reps",,"95 lbs",5
"2012-09-25 11:43","Weighted Dip",3,1,0,"x 8 reps",,,8
"2012-09-25 11:43","Weighted Dip",3,2,0,"x 8 reps",,,8
"2012-09-25 11:43",Squat,4,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-09-25 11:43",Squat,4,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-09-25 11:43",Squat,4,3,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-09-25 11:43",Squat,4,4,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-09-25 11:43",Squat,4,5,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-09-25 11:43",Squat,4,6,1,"105 lbs x 8 reps",,"105 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-09-27 11:39","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-09-27 11:39","Bench Press",2,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-09-27 11:39","Bench Press",2,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-09-27 11:39","Bench Press",2,3,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-09-27 11:39","Bench Press",2,4,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-09-27 11:39","Bench Press",2,5,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-09-27 11:39","Bench Press",2,6,1,"105 lbs x 10 reps",,"105 lbs",10
"2012-09-27 11:39",Chin-Up,3,1,0,"8 reps",,,8
"2012-09-27 11:39",Chin-Up,3,2,0,"8 reps",,,8
"2012-09-27 11:39",Deadlift,4,1,0,"55 lbs x 5 reps",,"55 lbs",5
"2012-09-27 11:39",Deadlift,4,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-09-27 11:39",Deadlift,4,3,1,"135 lbs x 5 reps",,"135 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-09-29 20:22","Foam Rolling",1,1,0,8:00,"480 sec",,
"2012-09-29 20:22","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-09-29 20:22","Overhead Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-09-29 20:22","Overhead Press",3,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-09-29 20:22","Overhead Press",3,3,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-09-29 20:22","Overhead Press",3,4,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-09-29 20:22","Overhead Press",3,5,0,"85 lbs x 6 reps",,"85 lbs",6
"2012-09-29 20:22","Weighted Dip",4,1,0,"x 8 reps",,,8
"2012-09-29 20:22","Weighted Dip",4,2,0,"x 8 reps",,,8
"2012-09-29 20:22",Squat,5,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-09-29 20:22",Squat,5,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-09-29 20:22",Squat,5,3,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-09-29 20:22",Squat,5,4,0,"110 lbs x 5 reps",,"110 lbs",5
"2012-09-29 20:22",Squat,5,5,0,"110 lbs x 5 reps",,"110 lbs",5
"2012-09-29 20:22",Squat,5,6,1,"110 lbs x 9 reps",,"110 lbs",9
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-02 11:48","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-10-02 11:48","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-10-02 11:48","Bench Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-02 11:48","Bench Press",3,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-02 11:48","Bench Press",3,3,0,"95 lbs x 3 reps",,"95 lbs",3
"2012-10-02 11:48","Bench Press",3,4,0,"107.5 lbs x 5 reps",,"107.5 lbs",5
"2012-10-02 11:48","Bench Press",3,5,0,"107.5 lbs x 5 reps",,"107.5 lbs",5
"2012-10-02 11:48","Bench Press",3,6,1,"107.5 lbs x 15 reps",,"107.5 lbs",15
"2012-10-02 11:48",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-02 11:48",Chin-Up,4,2,0,"8 reps",,,8
"2012-10-02 11:48",Squat,5,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-02 11:48",Squat,5,2,0,"65 lbs x 3 reps",,"65 lbs",3
"2012-10-02 11:48",Squat,5,3,0,"95 lbs x 3 reps",,"95 lbs",3
"2012-10-02 11:48",Squat,5,4,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-02 11:48",Squat,5,5,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-02 11:48",Squat,5,6,1,"115 lbs x 6 reps",,"115 lbs",6
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-04 11:33","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-10-04 11:33","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-10-04 11:33","Overhead Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-04 11:33","Overhead Press",3,2,0,"65 lbs x 3 reps",,"65 lbs",3
"2012-10-04 11:33","Overhead Press",3,3,0,"87.5 lbs x 5 reps",,"87.5 lbs",5
"2012-10-04 11:33","Overhead Press",3,4,0,"87.5 lbs x 5 reps",,"87.5 lbs",5
"2012-10-04 11:33","Overhead Press",3,5,1,"87.5 lbs x 9 reps",,"87.5 lbs",9
"2012-10-04 11:33","Weighted Dip",4,1,0,"x 8 reps",,,8
"2012-10-04 11:33","Weighted Dip",4,2,0,"x 8 reps",,,8
"2012-10-04 11:33",Deadlift,5,1,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-04 11:33",Deadlift,5,2,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-10-04 11:33",Deadlift,5,3,1,"140 lbs x 8 reps",,"140 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-06 19:13","Foam Rolling",1,1,0,4:00,"240 sec",,
"2012-10-06 19:13","Goblet Squat",2,1,0,"35 lbs x 6 reps",,"35 lbs",6
"2012-10-06 19:13","Bench Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-06 19:13","Bench Press",3,2,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-10-06 19:13","Bench Press",3,3,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-06 19:13","Bench Press",3,4,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-06 19:13","Bench Press",3,5,1,"115 lbs x 10 reps",,"115 lbs",10
"2012-10-06 19:13",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-06 19:13",Chin-Up,4,2,0,"8 reps",,,8
"2012-10-06 19:13",Squat,5,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-06 19:13",Squat,5,2,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-10-06 19:13",Squat,5,3,0,"120 lbs x 5 reps",,"120 lbs",5
"2012-10-06 19:13",Squat,5,4,0,"120 lbs x 5 reps",,"120 lbs",5
"2012-10-06 19:13",Squat,5,5,1,"120 lbs x 8 reps",,"120 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-07-29 14:39","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-07-29 14:39","Foam Rolling",1,2,0,1:00,"60 sec",,
"2012-07-29 14:39","Goblet Squat",2,1,0,"18 lbs x 5 reps",,"18 lbs",5
"2012-07-29 14:39","Goblet Squat",2,2,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-07-29 14:39","Goblet Squat",2,3,0,"35 lbs x 5 reps",,"35 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Reps
"2012-07-31 21:46","Foam Rolling",1,1,0,10:00,"600 sec",
"2012-07-31 21:46",Chin-Up,2,1,0,"1 reps",,1
"2012-07-31 21:46",Chin-Up,2,2,0,"2 reps",,2
"2012-07-31 21:46",Chin-Up,2,3,0,"3 reps",,3
"2012-07-31 21:46",Chin-Up,2,4,0,"1 reps",,1
"2012-07-31 21:46",Chin-Up,2,5,0,"2 reps",,2
"2012-07-31 21:46",Chin-Up,2,6,0,"3 reps",,3
"2012-07-31 21:46",Chin-Up,2,7,0,"1 reps",,1
"2012-07-31 21:46",Chin-Up,2,8,0,"2 reps",,2
"2012-07-31 21:46",Chin-Up,2,9,0,"3 reps",,3
"2012-07-31 21:46",Chin-Up,2,10,0,"1 reps",,1
"2012-07-31 21:46",Chin-Up,2,11,0,"2 reps",,2
"2012-07-31 21:46",Chin-Up,2,12,0,"3 reps",,3
"2012-07-31 21:46",Chin-Up,2,13,0,"1 reps",,1
"2012-07-31 21:46",Chin-Up,2,14,0,"2 reps",,2
"2012-07-31 21:46",Chin-Up,2,15,0,"3 reps",,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-02 12:33","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-08-02 12:33","Foam Rolling",1,2,0,5:00,"300 sec",,
"2012-08-02 12:33","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-02 12:33","Goblet Squat",2,2,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-02 12:33",Chin-Up,3,1,0,"1 reps",,,1
"2012-08-02 12:33",Chin-Up,3,2,0,"2 reps",,,2
"2012-08-02 12:33",Chin-Up,3,3,0,"3 reps",,,3
"2012-08-02 12:33",Chin-Up,3,4,0,"4 reps",,,4
"2012-08-02 12:33",Chin-Up,3,5,0,"1 reps",,,1
"2012-08-02 12:33",Chin-Up,3,6,0,"2 reps",,,2
"2012-08-02 12:33",Chin-Up,3,7,0,"3 reps",,,3
"2012-08-02 12:33",Chin-Up,3,8,0,"4 reps",,,4
"2012-08-02 12:33",Chin-Up,3,9,0,"1 reps",,,1
"2012-08-02 12:33",Chin-Up,3,10,0,"2 reps",,,2
"2012-08-02 12:33",Chin-Up,3,11,0,"3 reps",,,3
"2012-08-02 12:33",Chin-Up,3,12,0,"4 reps",,,4
"2012-08-02 12:33",Chin-Up,3,13,0,"1 reps",,,1
"2012-08-02 12:33",Chin-Up,3,14,0,"2 reps",,,2
"2012-08-02 12:33",Chin-Up,3,15,0,"3 reps",,,3
"2012-08-02 12:33",Chin-Up,3,16,0,"4 reps",,,4
"2012-08-02 12:33",Chin-Up,3,17,0,"1 reps",,,1
"2012-08-02 12:33",Chin-Up,3,18,0,"2 reps",,,2
"2012-08-02 12:33",Chin-Up,3,19,0,"3 reps",,,3
"2012-08-02 12:33",Chin-Up,3,20,0,"4 reps",,,4
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-04 18:52","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-08-04 18:52","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-04 18:52","Goblet Squat",2,2,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-04 18:52",Chin-Up,3,1,0,"1 reps",,,1
"2012-08-04 18:52",Chin-Up,3,2,0,"2 reps",,,2
"2012-08-04 18:52",Chin-Up,3,3,0,"3 reps",,,3
"2012-08-04 18:52",Chin-Up,3,4,0,"4 reps",,,4
"2012-08-04 18:52",Chin-Up,3,5,0,"5 reps",,,5
"2012-08-04 18:52",Chin-Up,3,6,0,"1 reps",,,1
"2012-08-04 18:52",Chin-Up,3,7,0,"2 reps",,,2
"2012-08-04 18:52",Chin-Up,3,8,0,"3 reps",,,3
"2012-08-04 18:52",Chin-Up,3,9,0,"4 reps",,,4
"2012-08-04 18:52",Chin-Up,3,10,0,"5 reps",,,5
"2012-08-04 18:52",Chin-Up,3,11,0,"1 reps",,,1
"2012-08-04 18:52",Chin-Up,3,12,0,"2 reps",,,2
"2012-08-04 18:52",Chin-Up,3,13,0,"3 reps",,,3
"2012-08-04 18:52",Chin-Up,3,14,0,"4 reps",,,4
"2012-08-04 18:52",Chin-Up,3,15,0,"5 reps",,,5
"2012-08-04 18:52",Chin-Up,3,16,0,"1 reps",,,1
"2012-08-04 18:52",Chin-Up,3,17,0,"2 reps",,,2
"2012-08-04 18:52",Chin-Up,3,18,0,"3 reps",,,3
"2012-08-04 18:52",Chin-Up,3,19,0,"4 reps",,,4
"2012-08-04 18:52",Chin-Up,3,20,0,"5 reps",,,5
"2012-08-04 18:52",Chin-Up,3,21,0,"1 reps",,,1
"2012-08-04 18:52",Chin-Up,3,22,0,"2 reps",,,2
"2012-08-04 18:52",Chin-Up,3,23,0,"3 reps",,,3
"2012-08-04 18:52",Chin-Up,3,24,0,"4 reps",,,4
"2012-08-04 18:52",Chin-Up,3,25,0,"4 reps",,,4
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Reps,Weight
"2012-08-06 23:11","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-08-06 23:11",Chin-Up,2,1,0,"1 reps",,1,
"2012-08-06 23:11",Chin-Up,2,2,0,"2 reps",,2,
"2012-08-06 23:11",Chin-Up,2,3,0,"3 reps",,3,
"2012-08-06 23:11",Chin-Up,2,4,0,"1 reps",,1,
"2012-08-06 23:11",Chin-Up,2,5,0,"2 reps",,2,
"2012-08-06 23:11",Chin-Up,2,6,0,"3 reps",,3,
"2012-08-06 23:11",Chin-Up,2,7,0,"1 reps",,1,
"2012-08-06 23:11",Chin-Up,2,8,0,"2 reps",,2,
"2012-08-06 23:11",Chin-Up,2,9,0,"3 reps",,3,
"2012-08-06 23:11",Chin-Up,2,10,0,"1 reps",,1,
"2012-08-06 23:11",Chin-Up,2,11,0,"2 reps",,2,
"2012-08-06 23:11",Chin-Up,2,12,0,"3 reps",,3,
"2012-08-06 23:11",Chin-Up,2,13,0,"1 reps",,1,
"2012-08-06 23:11",Chin-Up,2,14,0,"2 reps",,2,
"2012-08-06 23:11",Chin-Up,2,15,0,"3 reps",,3,
"2012-08-06 23:11","Goblet Squat",3,1,0,"35 lbs x 5 reps",,5,"35 lbs"
"2012-08-06 23:11","Goblet Squat",3,2,0,"35 lbs x 5 reps",,5,"35 lbs"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-07 14:00","Foam Rolling",1,1,0,12:00,"720 sec",,
"2012-08-07 14:00","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-07 14:00","Goblet Squat",2,2,0,"35 lbs x 5 reps",,"35 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-10 00:08","Foam Rolling",1,1,0,12:00,"720 sec",,
"2012-08-10 00:08","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-10 00:08","Goblet Squat",2,2,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-10 00:08",Chin-Up,3,1,0,"1 reps",,,1
"2012-08-10 00:08",Chin-Up,3,2,0,"2 reps",,,2
"2012-08-10 00:08",Chin-Up,3,3,0,"3 reps",,,3
"2012-08-10 00:08",Chin-Up,3,4,0,"4 reps",,,4
"2012-08-10 00:08",Chin-Up,3,5,0,"1 reps",,,1
"2012-08-10 00:08",Chin-Up,3,6,0,"2 reps",,,2
"2012-08-10 00:08",Chin-Up,3,7,0,"3 reps",,,3
"2012-08-10 00:08",Chin-Up,3,8,0,"4 reps",,,4
"2012-08-10 00:08",Chin-Up,3,9,0,"1 reps",,,1
"2012-08-10 00:08",Chin-Up,3,10,0,"2 reps",,,2
"2012-08-10 00:08",Chin-Up,3,11,0,"3 reps",,,3
"2012-08-10 00:08",Chin-Up,3,12,0,"4 reps",,,4
"2012-08-10 00:08",Chin-Up,3,13,0,"1 reps",,,1
"2012-08-10 00:08",Chin-Up,3,14,0,"2 reps",,,2
"2012-08-10 00:08",Chin-Up,3,15,0,"3 reps",,,3
"2012-08-10 00:08",Chin-Up,3,16,0,"4 reps",,,4
"2012-08-10 00:08",Chin-Up,3,17,0,"1 reps",,,1
"2012-08-10 00:08",Chin-Up,3,18,0,"2 reps",,,2
"2012-08-10 00:08",Chin-Up,3,19,0,"3 reps",,,3
"2012-08-10 00:08",Chin-Up,3,20,0,"4 reps",,,4
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration
"2012-08-14 01:08","Foam Rolling",1,1,0,16:00,"960 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-15 14:49","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-08-15 14:49","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-15 14:49","Goblet Squat",2,2,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-08-15 14:49",Chin-Up,3,1,0,"1 reps",,,1
"2012-08-15 14:49",Chin-Up,3,2,0,"2 reps",,,2
"2012-08-15 14:49",Chin-Up,3,3,0,"3 reps",,,3
"2012-08-15 14:49",Chin-Up,3,4,0,"1 reps",,,1
"2012-08-15 14:49",Chin-Up,3,5,0,"2 reps",,,2
"2012-08-15 14:49",Chin-Up,3,6,0,"3 reps",,,3
"2012-08-15 14:49",Chin-Up,3,7,0,"1 reps",,,1
"2012-08-15 14:49",Chin-Up,3,8,0,"2 reps",,,2
"2012-08-15 14:49",Chin-Up,3,9,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Reps,Weight
"2012-08-18 18:56","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-08-18 18:56","Foam Rolling",1,2,0,7:00,"420 sec",,
"2012-08-18 18:56",Chin-Up,2,1,0,"1 reps",,1,
"2012-08-18 18:56",Chin-Up,2,2,0,"2 reps",,2,
"2012-08-18 18:56",Chin-Up,2,3,0,"3 reps",,3,
"2012-08-18 18:56",Chin-Up,2,4,0,"1 reps",,1,
"2012-08-18 18:56",Chin-Up,2,5,0,"2 reps",,2,
"2012-08-18 18:56",Chin-Up,2,6,0,"3 reps",,3,
"2012-08-18 18:56",Chin-Up,2,7,0,"1 reps",,1,
"2012-08-18 18:56",Chin-Up,2,8,0,"2 reps",,2,
"2012-08-18 18:56",Chin-Up,2,9,0,"3 reps",,3,
"2012-08-18 18:56","Goblet Squat",3,1,0,"44 lbs x 5 reps",,5,"44 lbs"
"2012-08-18 18:56","Goblet Squat",3,2,1,"44 lbs x 5 reps",,5,"44 lbs"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration
"2012-08-19 14:00","Foam Rolling",1,1,0,16:00,"960 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-20 14:00","Foam Rolling",1,1,0,8:00,"480 sec",,
"2012-08-20 14:00","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-20 14:00","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-20 14:00",Chin-Up,3,1,0,"1 reps",,,1
"2012-08-20 14:00",Chin-Up,3,2,0,"2 reps",,,2
"2012-08-20 14:00",Chin-Up,3,3,0,"3 reps",,,3
"2012-08-20 14:00",Chin-Up,3,4,0,"1 reps",,,1
"2012-08-20 14:00",Chin-Up,3,5,0,"2 reps",,,2
"2012-08-20 14:00",Chin-Up,3,6,0,"3 reps",,,3
"2012-08-20 14:00",Chin-Up,3,7,0,"1 reps",,,1
"2012-08-20 14:00",Chin-Up,3,8,0,"2 reps",,,2
"2012-08-20 14:00",Chin-Up,3,9,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-22 18:47","Foam Rolling",1,1,0,4:00,"240 sec",,
"2012-08-22 18:47","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-22 18:47","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-22 18:47",Chin-Up,3,1,0,"1 reps",,,1
"2012-08-22 18:47",Chin-Up,3,2,0,"2 reps",,,2
"2012-08-22 18:47",Chin-Up,3,3,0,"3 reps",,,3
"2012-08-22 18:47",Chin-Up,3,4,0,"1 reps",,,1
"2012-08-22 18:47",Chin-Up,3,5,0,"2 reps",,,2
"2012-08-22 18:47",Chin-Up,3,6,0,"3 reps",,,3
"2012-08-22 18:47",Chin-Up,3,7,0,"1 reps",,,1
"2012-08-22 18:47",Chin-Up,3,8,0,"2 reps",,,2
"2012-08-22 18:47",Chin-Up,3,9,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-27 22:29","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-08-27 22:29","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-27 22:29","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-27 22:29",Pull-Up,3,1,0,"1 reps",,,1
"2012-08-27 22:29",Pull-Up,3,2,0,"2 reps",,,2
"2012-08-27 22:29",Pull-Up,3,3,0,"3 reps",,,3
"2012-08-27 22:29",Pull-Up,3,4,0,"1 reps",,,1
"2012-08-27 22:29",Pull-Up,3,5,0,"2 reps",,,2
"2012-08-27 22:29",Pull-Up,3,6,0,"3 reps",,,3
"2012-08-27 22:29",Pull-Up,3,7,0,"1 reps",,,1
"2012-08-27 22:29",Pull-Up,3,8,0,"2 reps",,,2
"2012-08-27 22:29",Pull-Up,3,9,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-29 21:33","Foam Rolling",1,1,0,8:00,"480 sec",,
"2012-08-29 21:33","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-29 21:33","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-29 21:33","Push Up",3,1,0,"8 reps",,,8
"2012-08-29 21:33","Push Up",3,2,0,"8 reps",,,8
"2012-08-29 21:33","Ring Dips",4,1,0,"5 reps",,,5
"2012-08-29 21:33","Ring Dips",4,2,0,"5 reps",,,5
"2012-08-29 21:33","Ring Dips",4,3,0,"5 reps",,,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-31 20:34","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-08-31 20:34","Foam Rolling",1,2,0,13:00,"780 sec",,
"2012-08-31 20:34","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-31 20:34","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-31 20:34",Chin-Up,3,1,0,"1 reps",,,1
"2012-08-31 20:34",Chin-Up,3,2,0,"2 reps",,,2
"2012-08-31 20:34",Chin-Up,3,3,0,"3 reps",,,3
"2012-08-31 20:34",Chin-Up,3,4,0,"1 reps",,,1
"2012-08-31 20:34",Chin-Up,3,5,0,"2 reps",,,2
"2012-08-31 20:34",Chin-Up,3,6,0,"3 reps",,,3
"2012-08-31 20:34",Chin-Up,3,7,0,"1 reps",,,1
"2012-08-31 20:34",Chin-Up,3,8,0,"2 reps",,,2
"2012-08-31 20:34",Chin-Up,3,9,0,"3 reps",,,3
"2012-08-31 20:34",Chin-Up,3,10,0,"1 reps",,,1
"2012-08-31 20:34",Chin-Up,3,11,0,"2 reps",,,2
"2012-08-31 20:34",Chin-Up,3,12,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration
"2012-07-02 01:27","Foam Rolling",1,1,0,15:00,"900 sec"
"2012-07-02 01:27","Foam Rolling",1,2,0,9:00,"540 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration
"2012-07-05 00:42","Foam Rolling",1,1,0,8:00,"480 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration
"2012-07-06 22:07","Foam Rolling",1,1,0,15:00,"900 sec"
"2012-07-06 22:07","Foam Rolling",1,2,0,9:00,"540 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Reps
"2012-07-07 22:09","Foam Rolling",1,1,0,15:00,"900 sec",
"2012-07-07 22:09","Foam Rolling",1,2,0,13:00,"780 sec",
"2012-07-07 22:09",Chin-Up,2,1,0,"5 reps",,5
"2012-07-07 22:09",Chin-Up,2,2,0,"5 reps",,5
"2012-07-07 22:09",Chin-Up,2,3,0,"5 reps",,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration
"2012-07-08 22:04","Foam Rolling",1,1,0,15:00,"900 sec"
"2012-07-08 22:04","Foam Rolling",1,2,0,15:00,"900 sec"
"2012-07-08 22:04","Foam Rolling",1,3,0,3:00,"180 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Reps
"2012-07-09 23:06","Foam Rolling",1,1,0,15:00,"900 sec",
"2012-07-09 23:06","Foam Rolling",1,2,0,13:00,"780 sec",
"2012-07-09 23:06",Chin-Up,2,1,0,"5 reps",,5
"2012-07-09 23:06",Chin-Up,2,2,0,"5 reps",,5
"2012-07-09 23:06",Chin-Up,2,3,0,"5 reps",,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Reps,Duration
"2012-07-11 00:28","Ring Dips",1,1,0,"3 reps",3,
"2012-07-11 00:28","Ring Dips",1,2,0,"5 reps",5,
"2012-07-11 00:28","Ring Dips",1,3,0,"3 reps",3,
"2012-07-11 00:28","Foam Rolling",2,1,0,8:00,,"480 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Reps
"2012-07-12 20:22","Foam Rolling",1,1,0,15:00,"900 sec",
"2012-07-12 20:22","Foam Rolling",1,2,0,9:00,"540 sec",
"2012-07-12 20:22",Chin-Up,2,1,0,"5 reps",,5
"2012-07-12 20:22",Chin-Up,2,2,0,"5 reps",,5
"2012-07-12 20:22",Chin-Up,2,3,0,"5 reps",,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Reps,Weight
"2012-07-14 22:28","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-07-14 22:28","Foam Rolling",1,2,0,11:00,"660 sec",,
"2012-07-14 22:28",Chin-Up,2,1,0,"1 reps",,1,"10 lbs"
"2012-07-14 22:28",Chin-Up,2,2,0,"2 reps",,2,"10 lbs"
